what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281192848375
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1281192851437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281192861625
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281192866968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281192883234
started,bundle,org.eclipse.rse.services,3.0.1.v200809091230,org.eclipse.rse.services,1281192904812
started,bundle,org.eclipse.rse.core,3.0.3.v200902042310,org.eclipse.rse.core,1281192904843
started,bundle,org.eclipse.rse.ui,3.0.3.v200902042310,org.eclipse.rse.ui,1281192909937
started,bundle,org.eclipse.rse.subsystems.files.core,3.0.1.v200809041200,org.eclipse.rse.subsystems.files.core,1281192909937
started,bundle,org.eclipse.rse.importexport,1.1.0.v20080604,org.eclipse.rse.importexport,1281192909937
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.0.v20080604,org.eclipse.rse.subsystems.files.local,1281192909937
started,bundle,org.eclipse.rse.subsystems.shells.core,3.0.0.v20080604,org.eclipse.rse.subsystems.shells.core,1281192909968
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.local,1281192909984
started,bundle,org.eclipse.rse.connectorservice.local,2.1.0.v20080604,org.eclipse.rse.connectorservice.local,1281192910000
started,bundle,org.eclipse.rse.services.local,2.1.1.v20080710,org.eclipse.rse.services.local,1281192910000
started,bundle,org.eclipse.rse.files.ui,3.0.3.v200902050040,org.eclipse.rse.files.ui,1281192911781
started,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.2.v200902181600,org.eclipse.rse.subsystems.files.dstore,1281192911812
started,bundle,org.eclipse.dstore.core,3.0.3.v200902101918,org.eclipse.dstore.core,1281192911828
started,bundle,org.eclipse.rse.subsystems.files.ftp,2.1.0.v20080609,org.eclipse.rse.subsystems.files.ftp,1281192911843
started,bundle,org.eclipse.rse.subsystems.files.ssh,2.1.0.v20080604,org.eclipse.rse.subsystems.files.ssh,1281192911859
started,bundle,org.eclipse.rse.services.ssh,2.1.1.v20080714,org.eclipse.rse.services.ssh,1281192911859
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1281192949687
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1281192949703
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1281192949703
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1281192964390
